slug,tag_name,start_date,attendance,host_name,country,latitude,longitude,url
2014-05-23-csdms,SWC,2014-05-23,39,Community Surface Dynamics Modeling System,US,40.013187,-105.253465,https://geocarpentry.github.io/2014-05-23-csdms/
2014-05-29-ucsd,SWC,2014-05-29,39,Scripps Institute,US,32.867307,-117.252586,https://gotgenes.github.io/2014-05-29-ucsd/
2014-06-02-icl-geo,"SWC,unresponsive",2014-06-02,,Imperial College London,GB,51.499715,-0.174904,https://ggorman.github.io/2014-06-02-icl-geo/
2014-06-02-monash,SWC,2014-06-02,36,Monash University,AU,-37.915211,145.134682,https://badger-d.github.io/2014-06-02-monash/
2014-06-02-ou,SWC,2014-06-02,12,University of Oklahoma,US,35.183121,-97.441238,https://jduckles.github.io/2014-06-02-ou/
2014-06-03-cern,SWC,2014-06-04,31,Universita di Pisa,IT,43.720699,10.408022,https://apawlik.github.io/2014-06-03-cern/
2014-06-04-cornell,SWC,2014-06-04,43,Cornell University,US,42.449286,-76.476284,https://gdevenyi.github.io/2014-06-04-cornell/
2014-06-05-ttt-online,"TTT,online",2014-06-05,29,Software Carpentry,W3,-48.876667,-123.393333,
2014-06-10-cyi,SWC,2014-06-10,25,Cyprus Institute,CY,35.164972,33.361289,https://luispedro.github.io/2014-06-10-cyi/
2014-06-10-spelman,SWC,2014-06-10,49,Spelman College,US,33.745,-84.409,https://wltrimbl.github.io/2014-06-10-spelman/
2014-06-11-ttt-online,"TTT,online",2014-06-11,59,Software Carpentry,W3,-48.876667,-123.393333,
2014-06-15-khbp,SWC,2014-06-15,34,SESAME,JO,31.956578,35.945695,https://luispedro.github.io/2014-06-15-khbp/
2014-06-16-claremont,SWC,2014-06-16,81,Claremont Colleges,US,34.102082,-117.711183,https://ptone.github.io/2014-06-16-claremont/
2014-06-16-davis,SWC,2014-06-16,82,University of California Davis,US,38.5397144,-121.7490892,https://BernhardKonrad.github.io/2014-06-16-davis/
2014-06-16-duke,SWC,2014-06-16,33,Duke University,US,36.009706,-78.941628,https://cliburn.github.io/2014-06-16-duke/
2014-06-16-toronto,SWC,2014-06-16,38,Mozilla Foundation,CA,43.64711,-79.39423,https://swcarpentry.github.io/2014-06-16-toronto/
2014-06-20-yale,SWC,2014-06-20,38,Yale University,US,41.317165,-72.923847,https://cavestruz.github.io/2014-06-20-yale/
2014-06-22-caims,SWC,2014-06-22,6,Canadian Applied and Industrial Mathematics Society,CA,52.127165,-106.658892,https://dhavide.github.io/2014-06-22-caims/
2014-06-24-ru,SWC,2014-06-24,53,Rockefeller University,US,40.76332,-73.955464,https://cavestruz.github.io/2014-06-24-ru/
2014-06-24-wise-penn,"WiSE,SWC",2014-06-24,54,University of Pennsylvania,US,39.94733,-75.193134,https://swcarpentry.github.io/2014-06-24-wise-penn/
2014-06-25-Reading,SWC,2014-06-25,27,University of Reading,GB,51.4419,-0.9456,https://DevasenaInupakutika.github.io/2014-06-25-Reading/
2014-06-26-nd,SWC,2014-06-26,34,University of Notre Dame,US,41.705467,-86.235296,https://jrherr.github.io/2014-06-26-nd/
2014-06-30-stanford,SWC,2014-06-30,30,Stanford University,US,37.431904,-122.175787,https://ivanov.github.io/2014-06-30-stanford/
2014-07-02-smu,SWC,2014-07-02,39,Saint Mary's University,CA,44.631627,-63.580168,https://dhavide.github.io/2014-07-02-smu/
2014-07-08-stonybrook,SWC,2014-07-08,33,Stony Brook University,US,40.918188,-73.122074,https://guyrt.github.io/2014-07-08-stonybrook/
2014-07-08-wise-toronto,"WiSE,SWC",2014-07-08,44,University of Toronto,CA,43.659641,-79.396792,https://erdavenport.github.io/2014-07-08-wise-toronto/
2014-07-10-Nottingham,SWC,2014-07-10,25,University of Nottingham,GB,52.938636,-1.195158,https://DevasenaInupakutika.github.io/2014-07-10-Nottingham/
2014-07-10-esip,SWC,2014-07-10,18,Federation of Earth Science Information Partners,US,39.582399,-106.098913,https://jrherr.github.io/2014-07-10-esip/
2014-07-14-Dalhousie,SWC,2014-07-14,34,Dalhousie University,CA,44.6372747,-63.5889263,https://dbarneche.github.io/2014-07-14-Dalhousie/
2014-07-17-aspb,SWC,2014-07-17,38,American Society of Plant Biologists,US,45.5175515,-122.6799365,https://swcarpentry.github.io/2014-07-17-aspb/
2014-07-19-umich,SWC,2014-07-19,38,University of Michigan,US,41.7901128,-87.6007318,https://redcurry.github.io/2014-07-19-umich/
2014-07-21-cranfield,SWC,2014-07-21,28,Cranfield University,GB,52.074389,-0.629225,https://hpcarcher.github.io/2014-07-21-cranfield/
2014-07-23-jfrc,SWC,2014-07-23,26,Howard Hughes Medical Institute,US,39.0714096,-77.46427019999999,https://mckays630.github.io/2014-07-23-jfrc/
2014-07-24-beacon,DC,2014-07-24,35,BEACON,US,42.723303,-84.47978,https://datacarpentry.github.io/2014-07-24-beacon/
2014-07-28-stanford,SWC,2014-07-28,35,Stanford University,US,37.431904,-122.175787,https://jensv.github.io/2014-07-28-stanford/
2014-07-30-pyconaus,SWC,2014-07-30,40,University of Queensland,AU,-27.50142,153.01515,https://philippbayer.github.io/2014-07-30-pyconaus/
2014-08-05-frf,SWC,2014-08-05,8,US Army Engineer Research and Development Center,US,36.192977,-75.761568,https://geocarpentry.github.io/2014-08-05-frf/
2014-08-11-wustl,SWC,2014-08-11,56,Washington University in St. Louis,US,38.6350207,-90.2630784,https://mollygibson.github.io/2014-08-11-wustl/
2014-08-12-vu,SWC,2014-08-12,40,Vanderbilt University,US,36.1422857,-86.8020581,https://vu-bc.github.io/2014-08-12-vu/
2014-08-14-stanford,SWC,2014-08-14,35,Stanford University,US,37.4320382,-122.175779,https://abostroem.github.io/2014-08-14-stanford/
2014-08-18-ufrj,SWC,2014-08-18,15,Universidade Federal do Rio de Janeiro,BR,-22.954318,-43.174687,https://r-gaia-cs.github.io/2014-08-18-ufrj/
2014-08-18-unimelb,SWC,2014-08-18,45,University of Melbourne,AU,-37.7963,144.9614,https://resbaz.github.io/2014-08-18-unimelb/
2014-08-21-kiel,SWC,2014-08-21,35,GEOMAR (Kiel),DE,54.346504,10.115453,https://rkiko.github.io/2014-08-21-kiel/
2014-08-21-upenn,SWC,2014-08-21,25,University of Pennsylvania,US,39.952803,-75.189727,https://swcarpentry.github.io/2014-08-21-upenn/
2014-08-23-ttu,SWC,2014-08-23,29,Texas Tech University,US,33.578205,-101.85512,https://wrightaprilm.github.io/2014-08-23-ttu/
2014-08-25-wisc,SWC,2014-08-25,37,University of Wisconsin - Madison,US,43.074974,-89.406738,https://UW-Madison-ACI.github.io/2014-08-25-wisc/
2014-08-26-cam,SWC,2014-08-26,25,University of Cambridge,GB,52.201893,0.12303,https://rbeagrie.github.io/2014-08-26-cam/
2014-08-28-ufrgs,SWC,2014-08-28,30,Universidade Federal do Rio Grande do Sul,BR,-30.0762942,-51.1245446,https://acviana.github.io/2014-08-28-ufrgs/
2014-09-01-ccsl,SWC,2014-09-01,12,Centro de Competencia em Software Livre,BR,-23.558745,-46.731859,https://r-gaia-cs.github.io/2014-09-01-ccsl/
2014-09-04-ccsl,SWC,2014-09-04,14,Centro de Competencia em Software Livre,BR,-23.558745,-46.731859,https://r-gaia-cs.github.io/2014-09-04-ccsl/
2014-09-10-ttt-online,"TTT,online",2014-09-10,81,Software Carpentry,W3,-48.876667,-123.393333,
2014-09-11-udel,SWC,2014-09-11,40,University of Delaware,US,39.678214,-75.750622,https://jrherr.github.io/2014-09-11-udel/
2014-09-13-uwaterloo,SWC,2014-09-13,25,University of Waterloo,CA,43.473269,-80.538639,https://amjoconn.github.io/2014-09-13-uwaterloo/
2014-09-15-unimelb,SWC,2014-09-15,44,University of Melbourne,AU,-37.7963,144.9614,https://resbaz.github.io/2014-09-15-unimelb/
2014-09-16-imperial,SWC,2014-09-16,31,Imperial College London,GB,51.499471,-0.1764,https://hpcarcher.github.io/2014-09-16-imperial/
2014-09-18-chicago,SWC,2014-09-18,40,University of Chicago,US,41.7901128,-87.6007318,https://jdblischak.github.io/2014-09-18-chicago/
2014-09-22-lbl,SWC,2014-09-22,20,Lawrence Berkeley National Laboratory,US,37.8759281,-122.2500418,https://swcarpentry.github.io/2014-09-22-lbl/
2014-09-22-ttt-uva,"TTT,online",2014-09-22,31,Software Carpentry,W3,-48.876667,-123.393333,
2014-09-24-frb,SWC,2014-09-24,19,Federal Reserve Board,US,38.892944,-77.044877,https://chendaniely.github.io/2014-09-24-frb/
2014-09-25-ubc,SWC,2014-09-25,24,University of British Columbia,CA,49.263,-123.252,https://douglatornell.github.io/2014-09-25-ubc/
2014-09-27-asu,SWC,2014-09-27,35,Arizona State University,US,33.419982,-111.934157,https://naupaka.github.io/2014-09-27-asu/
2014-09-29-iDigBio,DC,2014-09-29,24,iDigBio,US,42.723303,-84.47978,https://datacarpentry.github.io/2014-09-29-iDigBio/
2014-09-30-msu,SWC,2014-09-30,19,Michigan State University,US,42.724324,-84.476082,https://joryschossau.github.io/2014-09-30-msu/
2014-10-06-indiana,SWC,2014-10-06,12,Indiana University,US,39.171706,-86.499819,https://iglpdc.github.io/2014-10-06-indiana/
2014-10-06-osu,SWC,2014-10-06,30,Ohio State,US,40.003486,-83.037452,https://mckays630.github.io/2014-10-06-osu/
2014-10-06-rotman,SWC,2014-10-06,71,University of Toronto,CA,43.665263,-79.39862,https://swcarpentry.github.io/2014-10-06-rotman/
2014-10-11-yale,SWC,2014-10-11,17,Yale University,US,41.3181294,-72.9237981,https://mattphotonman.github.io/2014-10-11-yale/
2014-10-13-geosim,SWC,2014-10-13,28,GFZ Potsdam,DE,37.876889,-122.246693,http://cannot.find.url/2014-10-13-geosim/
2014-10-13-rice,SWC,2014-10-13,40,Rice University,US,29.71996,-95.400902,https://chwilk.github.io/2014-10-13-rice/
2014-10-22-ttt-tgac,"TTT,online",2014-10-22,41,Software Carpentry,W3,-48.876667,-123.393333,
2014-10-30-utoronto,SWC,2014-10-30,24,University of Toronto,CA,43.662152,-79.394085,https://swcarpentry.github.io/2014-10-30-utoronto/
2014-10-31-USyd,SWC,2014-10-31,27,University of Sydney,AU,-33.887526,151.190262,https://dbarneche.github.io/2014-10-31-USyd/
2014-10-31-nw,SWC,2014-10-31,50,Northwestern University,US,42.056459,-87.675267,https://karthik.github.io/2014-10-31-nw/
2014-11-05-UCL,SWC,2014-11-05,27,University College London,GB,51.525004,-0.132013,https://ucl.github.io/2014-11-05-UCL/
2014-11-05-uclhep,SWC,2014-11-05,16,University College London,GB,51.524559,-0.13404,http://cannot.find.url/2014-11-05-uclhep/
2014-11-06-UZH,SWC,2014-11-06,36,University of Zurich,CH,47.396018,8.5524058,https://lgatto.github.io/2014-11-06-UZH/
2014-11-06-fmv,SWC,2014-11-06,21,Universite de Montreal,CA,45.619605,-72.963607,https://dhaine.github.io/2014-11-06-fmv/
2014-11-07-harvard,SWC,2014-11-07,37,Harvard University,US,42.382136,-71.127843,https://iglpdc.github.io/2014-11-07-harvard/
2014-11-10-manchester,SWC,2014-11-10,29,University of Manchester,GB,53.463651,-2.227592,https://anenadic.github.io/2014-11-10-manchester/
2014-11-12-embl,SWC,2014-11-12,23,European Molecular Biology Laboratory,DE,49.38485,8.71074,https://swcarpentry.github.io/2014-11-12-embl/
2014-11-12-ttt-washington,TTT,2014-11-12,20,Software Carpentry,US,47.6553433,-122.3051293,https://benmarwick.github.io/2014-11-12-training/
2014-11-17-liverpool,SWC,2014-11-17,30,University of Liverpool,GB,53.4087914,-2.9723748,https://kkwakwa.github.io/2014-11-17-liverpool/
2014-11-24-leeds,SWC,2014-11-24,20,University of Leeds,GB,53.807,-1.5607,https://andreww.github.io/2014-11-24-leeds/
2014-11-27-elixiruk-manchester,SWC,2014-11-27,29,University of Manchester,GB,53.467293,-2.233876,https://apawlik.github.io/2014-11-27-elixiruk-manchester/
2014-11-27-uct,SWC,2014-11-27,84,University of Cape Town,ZA,-33.9574965,18.4622421,https://jduckles.github.io/2014-11-27-uct/
2014-12-03-edinburgh,SWC,2014-12-03,35,University of Edinburgh,GB,55.921628,-3.174155,https://hpcarcher.github.io/2014-12-03-edinburgh/
2014-12-06-wise-krakow,SWC,2014-12-06,72,Jagiellonian University,PL,50.0677112,19.9124284,https://apawlik.github.io/2014-12-06-wise-krakow/
2014-12-08-combine-r,SWC,2014-12-08,42,University of Melbourne,AU,-37.800138,144.959285,https://resbaz.github.io/2014-12-08-combine-r/
2014-12-11-ufsc,SWC,2014-12-11,17,Universidade Federal de Santa Catarina,BR,-27.59803,-48.51514,https://dbarneche.github.io/2014-12-11-ufsc/
2014-12-11-ugsupa,SWC,2014-12-11,14,University of Glasgow,GB,55.871709,-4.291651,https://supa-uk.github.io/2014-12-11-ugsupa/
2014-12-15-UChicago,SWC,2014-12-15,16,University of Chicago,US,41.790743,-87.601077,https://SWC-OSG-Workshop.github.io/2014-12-15-UChicago/
2014-12-16-lbl,SWC,2014-12-16,27,Lawrence Berkeley National Laboratory,US,37.8706976,-122.30098,https://zonca.github.io/2014-12-16-lbl/
2014-12-18-yale,SWC,2014-12-18,18,Yale University,US,41.317623,-72.923169,https://dhavide.github.io/2014-12-18-yale/
2015-01-03-aas,SWC,2015-01-03,27,American Astronomical Society,US,47.6117,-122.3325,https://abostroem.github.io/2015-01-03-aas/
2015-01-05-wise-cuboulder,"WiSE,SWC",2015-01-05,27,University of Colorado,US,40.00796,-105.264317,https://christinalk.github.io/2015-01-05-wise-cuboulder/
2015-01-05-wise-umich,"WiSE,SWC",2015-01-05,57,University of Michigan,US,42.29932560385452,-83.70677590370178,https://danabauer.github.io/2015-01-05-wise-umich/
2015-01-06-ttt-ucdavis,"TTT,online",2015-01-06,44,Software Carpentry,W3,-48.876667,-123.393333,
2015-01-07-instaar,SWC,2015-01-07,8,Institute of Arctic and Alpine Research,US,40.013294,-105.25189,https://geocarpentry.github.io/2015-01-07-instaar/
2015-01-08-NIH,SWC,2015-01-08,30,National Institutes of Health,US,39.00281,-77.10444,https://ianamunoz.github.io/2015-01-08-NIH/
2015-01-08-nber,SWC,2015-01-08,37,National Bureau of Economic Research,US,42.36997,-71.113038,https://Koltrane.github.io/2015-01-08-nber/
2015-01-08-unl,SWC,2015-01-08,40,University of Nebraska,US,40.819348,-96.704387,https://mckays630.github.io/2015-01-08-unl/
2015-01-08-uoit,SWC,2015-01-08,24,University of Ontario Institute of Technology,CA,43.945879,-78.896292,https://dhavide.github.io/2015-01-08-uoit/
2015-01-10-mcgill,SWC,2015-01-10,42,McGill University,CA,45.50738,-73.57908,https://igor-kozlov.github.io/2015-01-10-mcgill/
2015-01-10-st_josephs,SWC,2015-01-10,6,"St. Joseph's Hospital, Phoenix AZ",US,33.480726,-112.079483,https://naupaka.github.io/2015-01-10-st_josephs/
2015-01-11-earlham,SWC,2015-01-11,58,Earlham College,US,39.82391,-84.913179,https://jlant.github.io/2015-01-11-earlham/
2015-01-13-oxford,SWC,2015-01-13,28,University of Oxford,GB,51.75211,-1.215238,https://philipwfowler.github.io/2015-01-13-oxford/
2015-01-13-wisc,SWC,2015-01-13,37,University of Wisconsin - Madison,US,43.074974,-89.406738,https://uw-madison-aci.github.io/2015-01-13-wisc/
2015-01-14-leeds,SWC,2015-01-14,22,University of Leeds,GB,53.8057,-1.5557,https://andreww.github.io/2015-01-14-leeds/
2015-01-14-oxford,SWC,2015-01-14,67,University of Oxford,GB,51.759155,-1.25596,https://jpallen.github.io/2015-01-14-oxford/
2015-01-15-cornell,DC,2015-01-15,41,Cornell University,US,42.448938,-76.476148,https://emudrak.github.io/2015-01-15-cornell/
2015-01-15-umd,DC,2015-01-15,30,University of Maryland,US,38.988202,-76.941699,https://sesync-ci.github.io/2015-01-15-umd/
2015-01-15-uw,SWC,2015-01-15,59,University of Washington,US,47.653371,-122.3118098,https://sophieclayton.github.io/2015-01-15-uw/
2015-01-26-tulane,SWC,2015-01-26,47,Tulane University,US,29.936756,-90.122193,https://naupaka.github.io/2015-01-26-tulane/
2015-01-27-msu_icer,SWC,2015-01-27,12,Michigan State University,US,42.724058,-84.476158,https://jrherr.github.io/2015-01-27-msu_icer/
2015-01-27-ubc,SWC,2015-01-27,31,University of British Columbia,CA,49.26,-123.25,https://billmills.github.io/2015-01-27-ubc/
2015-01-29-ncsu,SWC,2015-01-29,24,North Carolina State University,US,35.769,-78.676,https://kcranston.github.io/2015-01-29-ncsu/
2015-01-29-sickkids,SWC,2015-01-29,37,"Hospital for Sick Children, Toronto",CA,43.65,-79.38,https://tomwright01.github.io/2015-01-29-sickkids/
2015-01-29-uiuc,SWC,2015-01-29,29,University of Illinois at Urbana-Champaign,US,40.093692,-88.237606,https://uiuc-cse.github.io/2015-01-29-uiuc/
2015-01-31-ualbany,SWC,2015-01-31,23,SUNY Albany,US,42.687679,-73.826551,https://drlabratory.github.io/2015-01-31-ualbany/
2015-02-01-ttt-online,"TTT,online",2015-02-01,127,Software Carpentry,W3,-48.876667,-123.393333,
2015-02-03-CDT-reg-medicine,SWC,2015-02-03,11,EPSRC & MRC Centre for Doctoral Training (CDT) in Regenerative Medicine,GB,53.4773,-2.2374,https://apawlik.github.io/2015-02-03-CDT-reg-medicine/
2015-02-05-toronto,SWC,2015-02-05,28,University of Toronto,CA,43.664928,-79.399387,https://swcarpentry.github.io/2015-02-05-toronto/
2015-02-09-ucdavis,DC,2015-02-09,25,University of California Davis,US,38.544907,-121.740517,https://datacarpentry.github.io/2015-02-09-ucdavis/
2015-02-11-ttt-melbourne,"TTT,online",2015-02-11,46,Software Carpentry,W3,-48.876667,-123.393333,
2015-02-14-ucla,SWC,2015-02-14,47,University of California Los Angeles,US,34.074971,-118.441438,https://qjcg.github.io/2015-02-14-ucla/
2015-02-16-resbaz-matlab,SWC,2015-02-16,17,University of Melbourne,AU,-37.799243,144.964422,https://resbaz.github.io/2015-02-16-resbaz-matlab/
2015-02-16-resbaz-python,SWC,2015-02-16,47,University of Melbourne,AU,-37.799243,144.964422,https://resbaz.github.io/2015-02-16-resbaz-python/
2015-02-16-resbaz-r,SWC,2015-02-16,43,University of Melbourne,AU,-37.799243,144.964422,https://resbaz.github.io/2015-02-16-resbaz-r/
2015-02-21-Krakow,SWC,2015-02-21,36,Jagiellonian University,PL,50.062828,19.925101,https://klemensnoga.github.io/2015-02-21-Krakow/
2015-02-21-iplant,SWC,2015-02-21,55,iPlant,US,32.231892,-110.949373,https://naupaka.github.io/2015-02-21-iplant/
2015-02-21-uci,SWC,2015-02-21,50,University of California Irvine,US,33.64326,-117.84192,https://moorepants.github.io/2015-02-21-uci/
2015-02-23-canterbury,SWC,2015-02-23,37,University of Canterbury,NZ,-43.523736,172.582784,https://sungeunbae.github.io/2015-02-23-canterbury/
2015-02-25-seoul,SWC,2015-02-25,12,Korea Radio Promotion Association,KR,37.5461345,126.8806653,https://statkclee.github.io/2015-02-25-seoul/
2015-02-25-ucl,SWC,2015-02-25,14,University College London,GB,51.521882,-0.134084,https://ucl.github.io/2015-02-25/
2015-02-26-Oslo,SWC,2015-02-26,27,University of Oslo,NO,59.94,10.723,https://karinlag.github.io/2015-02-26-Oslo/
2015-02-26-auckland,SWC,2015-02-26,19,University of Auckland,NZ,-36.853432,174.765495,https://jrugis.github.io/2015-02-26-auckland/
2015-03-02-clemson,SWC,2015-03-02,20,Clemson University,US,34.674915,-82.835256,https://ashwinsrnth.github.io/2015-03-02-clemson/
2015-03-03-iupui,SWC,2015-03-03,10,Indiana University-Purdue University Indianapolis,US,39.773931,-86.167524,https://swc-osg-workshop.github.io/2015-03-03-iupui/
2015-03-05-ubc,SWC,2015-03-05,40,University of British Columbia,CA,49.264,-123.25,https://nsoontie.github.io/2015-03-05-ubc/
2015-03-06-nyas,SWC,2015-03-06,44,New York Academy of Sciences,US,40.713806,-74.012106,https://mckays630.github.io/2015-03-06-nyas/
2015-03-09-ISI-CODATA,DC,2015-03-10,44,Indian Statistical Institute,IN,22.64872,88.376473,https://datacarpentry.github.io/2015-03-09-ISI-CODATA/
2015-03-10-ttt-lbl,"TTT,online",2015-03-10,12,Software Carpentry,W3,-48.876667,-123.393333,
2015-03-16-utahstate,SWC,2015-03-16,47,Utah State University,US,41.742222,-111.809444,https://weecology.github.io/2015-03-16-utahstate/
2015-03-18-csc-espoo,DC,2015-03-18,29,CSC - IT Center for Science,FI,60.205491,24.6559,https://apawlik.github.io/2015-03-18-csc-espoo/
2015-03-19-arkansas,SWC,2015-03-19,21,University of Arkansas,US,36.066991,-94.17234,https://jlant.github.io/2015-03-19-arkansas/
2015-03-20-unl,SWC,2015-03-20,42,University of Nebraska,US,40.81766,-96.700481,https://jainsley.github.io/2015-03-20-UNL/
2015-03-21-uwaterloo,SWC,2015-03-21,34,University of Waterloo,CA,43.473269,-80.538639,https://amjoconn.github.io/2015-03-21-uwaterloo/
2015-03-23-hsph,SWC,2015-03-23,20,Harvard University,US,42.337341,-71.104202,https://iglpdc.github.io/2015-03-23-hsph/
